SellerCity,SellerIsPriv,SellerListSrc,SellerRating,SellerRevCnt,VehCertified,VehColorExt,VehFuel,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehYear,Vehicle_Trim,Dealer_Listing_Price,0 Owners,1 Owner,2 Owners,3 Owners,4 Owners,Accident(s) Reported,Buyback Protection Eligible,Non-Personal Use Reported,Title Issue(s) Reported,IntColor1,NumCylinders,CylinderSize,HEMI,AWD,4WD,Tricoat,Metallic
other,False,Digital Motorworks (DMi),5.0,637,False,Red,Gasoline,0.433888889,Cadillac,40711.0,XT5,,2017,Luxury,,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,47,False,Red,Gasoline,21.8424537,Jeep,28882.0,Grand Cherokee,Good Deal,2017,Overland,32700.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,,16,True,other,Gasoline,90.89798611,Cadillac,11627.0,XT5,Good Deal,2018,,42880.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,1
Battle Creek,False,Inventory Command Center,5.0,107,False,Diamond Black,Gasoline,73.76603009,Jeep,13714.0,Grand Cherokee,Good Deal,2017,Trailhawk,34992.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,0,False,Bright White,Gasoline,7.494074074,Jeep,24781.0,Grand Cherokee,Good Deal,2016,Limited,26787.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,4.0,39,True,White,Gasoline,3.918113426,Cadillac,3689.0,XT5,Fair Price,2018,,49991.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,228,False,True Blue,Gasoline,213.4934259,Jeep,28171.0,Grand Cherokee,Good Deal,2015,Limited,27995.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,920,False,Radiant Silver,Gasoline,58.43300926,Cadillac,7380.0,XT5,Good Deal,2018,Base,35993.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,,12,False,Black,Gasoline,124.9429282,Cadillac,23510.0,XT5,Good Deal,2017,Base,27980.0,0,1,0,0,0,0,1,0,0,beige,6,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,850,False,Billet Silver,E85 Flex Fuel,42.49165509,Jeep,39661.0,Grand Cherokee,Good Deal,2015,Altitude,27999.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),,1,False,Gray,Gasoline,87.74075231,Jeep,39262.0,Grand Cherokee,Good Deal,2017,Limited,28500.0,0,1,0,0,0,0,1,1,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,4,False,Red,Gasoline,34.93303241,Cadillac,12105.0,XT5,Great Deal,2017,Premium Luxury,31299.0,0,1,0,0,0,1,0,0,1,beige,6,3.6,0,0,0,0,0
other,False,Inventory Command Center,,15,False,other,Gasoline,111.6880671,Cadillac,20469.0,XT5,Good Deal,2017,Premium Luxury,29950.0,0,1,0,0,0,0,0,0,1,N/A,6,,0,0,0,0,0
other,False,Inventory Command Center,2.0,29,False,Black,Gasoline,56.3171412,Jeep,38837.0,Grand Cherokee,Good Deal,2016,SRT,44995.0,1,0,0,0,0,0,1,0,0,black,8,,0,1,0,0,0
other,False,Inventory Command Center,5.0,1094,False,other,Gasoline,8.428101852,Jeep,46630.0,Grand Cherokee,Good Deal,2017,Limited,27300.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,,5,True,Billet Silver,Gasoline,55.14207176,Jeep,21643.0,Grand Cherokee,Fair Price,2018,Summit,46989.0,0,1,0,0,0,0,1,0,0,black,,5.7,0,0,1,0,1
other,False,Digital Motorworks (DMi),4.0,183,False,other,Gasoline,47.90701389,Cadillac,16421.0,XT5,Fair Price,2017,Platinum,41840.0,0,1,0,0,0,1,1,0,0,brown,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,920,False,Stellar Black,Gasoline,31.68480324,Cadillac,5405.0,XT5,Good Deal,2018,Base,35995.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),,24,True,White,Gasoline,119.8664815,Cadillac,27240.0,XT5,Good Deal,2017,Luxury,37462.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,1,0
other,False,Jeep Certified Program,5.0,207,True,Brilliant Black,Gasoline,55.95356481,Jeep,21265.0,Grand Cherokee,Good Deal,2015,Limited,28985.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,2,False,Stellar Black,Gasoline,3.921018519,Cadillac,29902.0,XT5,Good Deal,2017,Platinum,39995.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),,0,False,other,Gasoline,3.914270833,Cadillac,56364.0,XT5,Good Deal,2017,Base,24533.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,0
other,False,HomeNet Automotive,4.0,728,False,Bright White,Gasoline,78.49221065,Jeep,44339.0,Grand Cherokee,Good Deal,2015,Overland,26300.0,0,1,0,0,0,0,1,0,0,brown,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,287,False,White,Gasoline,1.981180556,Jeep,39672.0,Grand Cherokee,Good Deal,2017,Laredo,23000.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,145,False,True Blue,Gasoline,24.21402778,Jeep,19389.0,Grand Cherokee,Good Deal,2017,Laredo,27990.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,87,False,Bright White,Gasoline,3.948715278,Jeep,32387.0,Grand Cherokee,Good Deal,2016,Summit,34000.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,223,False,Bright White,Gasoline,410.4945833,Jeep,13229.0,Grand Cherokee,Good Deal,2017,Limited,32919.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,97,True,Stellar Black,Gasoline,5.785127315,Cadillac,55261.0,XT5,Good Deal,2018,Premium Luxury,29999.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Cadillac Certified Program,5.0,28,True,Black,Gasoline,65.90854167,Cadillac,19318.0,XT5,Good Deal,2018,,36995.0,0,1,0,0,0,0,1,1,0,N/A,6,3.6,0,1,0,0,0
other,False,Digital Motorworks (DMi),5.0,49,False,other,Gasoline,117.4818866,Jeep,29398.0,Grand Cherokee,Good Deal,2015,Limited,26731.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,1363,False,White,Gasoline,11.09349537,Cadillac,6281.0,XT5,Good Deal,2018,Base,35750.0,1,0,0,0,0,1,0,1,1,beige,6,3.6,0,0,0,1,0
Columbus,False,Digital Motorworks (DMi),5.0,288,False,Gray,Gasoline,1.980775463,Jeep,48028.0,Grand Cherokee,Good Deal,2017,Limited,24900.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,973,False,Diamond Black,Gasoline,3.948125,Jeep,33623.0,Grand Cherokee,Fair Price,2017,Laredo,28911.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Brilliant Black,Gasoline,10.68780093,Jeep,30052.0,Grand Cherokee,Good Deal,2015,Limited,28380.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Jeep Certified Program,4.0,87,True,Red,Gasoline,2.964652778,Jeep,21381.0,Grand Cherokee,Good Deal,2018,,31500.0,0,1,0,0,0,0,1,1,0,black,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,1701,False,White,Gasoline,5.914594907,Cadillac,27483.0,XT5,Great Deal,2017,Luxury,29899.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),4.0,43,False,Diamond Black,Gasoline,56.48075231,Jeep,12262.0,Grand Cherokee,Good Deal,2017,Limited,33555.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,85,False,Stellar Black,Gasoline,13.41916667,Cadillac,24578.0,XT5,Great Deal,2017,Luxury,31878.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,22.48199074,Jeep,46388.0,Grand Cherokee,Good Deal,2015,Limited,24060.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),5.0,315,False,Dark Granite,Gasoline,45.74641204,Cadillac,34653.0,XT5,Good Deal,2017,Platinum,42998.0,0,0,1,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
other,False,HomeNet Automotive,4.0,630,False,White,Gasoline,7.606759259,Cadillac,26181.0,XT5,Good Deal,2018,Premium Luxury,35580.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,0,1,0
other,False,Jeep Certified Program,,9,True,other,Gasoline,109.9527894,Jeep,21860.0,Grand Cherokee,Good Deal,2018,Limited,32947.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,,15,True,Silver,Gasoline,12.96149306,Jeep,45627.0,Grand Cherokee,Good Deal,2017,,27817.0,0,1,0,0,0,1,1,1,0,N/A,,,0,0,0,0,0
other,False,Inventory Command Center,,19,False,Stellar Black,Gasoline,152.7270718,Cadillac,13497.0,XT5,Great Deal,2017,Luxury,35509.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Cadillac Certified Program,,7,True,Black,Gasoline,62.9146875,Cadillac,14614.0,XT5,Good Deal,2017,,37995.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,0,0,0
other,False,Jeep Certified Program,5.0,358,True,True Blue,Gasoline,70.97668981,Jeep,31183.0,Grand Cherokee,Good Deal,2016,Laredo,21944.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,,0,False,Dark Granite,Gasoline,68.78734954,Cadillac,29691.0,XT5,Good Deal,2018,Premium Luxury,36988.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,5.0,181,False,Granite,Gasoline,4.150162037,Jeep,13622.0,Grand Cherokee,Good Deal,2018,Summit,48415.0,0,1,0,0,0,0,1,1,0,black,8,5.7,1,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,168,False,Billet Silver,Gasoline,523.7271644,Jeep,32648.0,Grand Cherokee,Good Deal,2015,Limited,24988.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,,17,False,other,Gasoline,103.4879514,Cadillac,4613.0,XT5,Good Deal,2018,Luxury,38977.0,0,1,0,0,0,0,1,0,0,beige,6,,0,1,0,0,1
other,False,HomeNet Automotive,,1,False,other,Gasoline,111.1891204,Cadillac,9125.0,XT5,Great Deal,2017,FWD,33998.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,5.0,94,False,Granite,Gasoline,18.88315972,Jeep,16846.0,Grand Cherokee,Fair Price,2018,Sterling Edition,35900.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,73,False,Granite,Gasoline,11.48524306,Jeep,4218.0,Grand Cherokee,Good Deal,2018,SRT,57500.0,1,0,0,0,0,0,1,0,0,black,8,6.4,0,0,1,1,1
other,False,Digital Motorworks (DMi),3.0,51,False,Red,Gasoline,94.42229167,Cadillac,3802.0,XT5,Great Deal,2018,Base,32700.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,1,0,0,0
other,False,Digital Motorworks (DMi),5.0,81,False,Brilliant Black,Gasoline,28.48122685,Jeep,42486.0,Grand Cherokee,Fair Price,2015,High Altitude,28997.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,,16,False,Stellar Black,Gasoline,108.1437037,Cadillac,17299.0,XT5,Good Deal,2018,Premium Luxury,39488.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,0
other,False,Digital Motorworks (DMi),4.0,295,False,Brilliant Black,Gasoline,7.470300926,Jeep,29520.0,Grand Cherokee,Good Deal,2015,Limited,23825.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,8,False,Black,E85 Flex Fuel,39.49616898,Jeep,29272.0,Grand Cherokee,Good Deal,2015,Altitude,29998.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,72,False,other,Gasoline,12.97063657,Jeep,37229.0,Grand Cherokee,Good Deal,2015,Limited,25391.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,5.0,260,False,Bright White,Gasoline,117.768912,Jeep,17187.0,Grand Cherokee,Good Deal,2017,Limited,30000.0,0,0,1,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,96,True,other,Gasoline,31.63046296,Cadillac,6120.0,XT5,Good Deal,2017,Premium Luxury AWD,41359.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,0
Chicago,False,HomeNet Automotive,,4,False,Velvet Red,Gasoline,29.91342593,Jeep,17633.0,Grand Cherokee,Great Deal,2017,Limited,30570.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,12,False,Bright White,Gasoline,5.49087963,Jeep,42007.0,Grand Cherokee,Good Deal,2015,Limited,24989.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,379,False,Granite,Gasoline,74.4865625,Jeep,14849.0,Grand Cherokee,Good Deal,2017,Limited,30390.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,968,False,Granite,Gasoline,6.486724537,Jeep,48632.0,Grand Cherokee,Good Deal,2015,Limited,25993.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,HomeNet Automotive,,2,False,other,Gasoline,29.53353009,Jeep,18422.0,Grand Cherokee,Good Deal,2015,Limited,27830.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Cadillac Certified Program,5.0,145,True,Silver,Gasoline,16.91917824,Cadillac,42292.0,XT5,Great Deal,2017,,28890.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Inventory Command Center,5.0,27,False,Granite,Gasoline,18.50158565,Jeep,24324.0,Grand Cherokee,Good Deal,2016,Limited,31990.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,512,False,Bright White,Gasoline,3.952326389,Jeep,9955.0,Grand Cherokee,Good Deal,2017,Laredo,24500.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,5.0,60,True,other,Gasoline,118.9686111,Jeep,43500.0,Grand Cherokee,Good Deal,2017,,31687.0,0,1,0,0,0,0,1,1,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,823,False,Granite,Gasoline,62.49850694,Jeep,18112.0,Grand Cherokee,Good Deal,2018,Limited,33695.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,1119,False,Dark Granite,Gasoline,4.915,Cadillac,28032.0,XT5,Good Deal,2018,Premium Luxury,37385.0,0,1,0,0,0,0,1,1,0,N/A,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),4.0,525,False,Billet Silver,Gasoline,20.96398148,Jeep,39425.0,Grand Cherokee,Good Deal,2017,Limited,27300.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,4.0,88,False,Stellar Black,Gasoline,207.6608681,Cadillac,26227.0,XT5,Good Deal,2018,Premium Luxury,32998.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),4.0,430,False,Stellar Black,Gasoline,5.927326389,Cadillac,57163.0,XT5,,2017,Premium Luxury,,0,1,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,324,False,Stellar Black,Gasoline,18.90365741,Cadillac,32799.0,XT5,Good Deal,2018,Premium Luxury,33700.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),4.0,89,False,Radiant Silver,Gasoline,166.8849421,Cadillac,31821.0,XT5,Good Deal,2017,Luxury,32994.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,0,0,0
other,False,HomeNet Automotive,5.0,1796,False,Brilliant Black,Gasoline,18.108125,Jeep,37520.0,Grand Cherokee,Good Deal,2016,High Altitude,33950.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,2,False,Black,Gasoline,12.78173611,Cadillac,30030.0,XT5,Great Deal,2018,Luxury,29998.0,0,1,0,0,0,1,1,1,0,other,6,3.6,0,0,0,0,0
other,False,Jeep Certified Program,,17,True,White,Gasoline,41.96444444,Jeep,16060.0,Grand Cherokee,Good Deal,2018,,36470.0,0,1,0,0,0,0,1,1,0,red,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),,5,False,Red,Gasoline,23.78030093,Cadillac,41358.0,XT5,Good Deal,2017,Luxury,28998.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,0
other,False,Cadillac Certified Program,5.0,54,True,Dark Granite,Gasoline,16.91928241,Cadillac,6878.0,XT5,Good Deal,2018,,33085.0,1,0,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,HomeNet Automotive,5.0,1405,False,Diamond Black,Gasoline,8.117986111,Jeep,29048.0,Grand Cherokee,Good Deal,2017,Altitude,32986.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,1317,False,Brilliant Black,E85 Flex Fuel,40.4824537,Jeep,21017.0,Grand Cherokee,Good Deal,2015,Altitude,28500.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,367,False,White,Gasoline,2.743541667,Jeep,49500.0,Grand Cherokee,Good Deal,2015,Overland,26988.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,727,False,Brilliant Black,Gasoline,69.67251157,Jeep,27494.0,Grand Cherokee,Fair Price,2015,Laredo,24670.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,287,False,Silver,Gasoline,6.972685185,Jeep,47415.0,Grand Cherokee,Good Deal,2017,Limited,24500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,5.0,60,True,White,Gasoline,172.9591782,Jeep,44155.0,Grand Cherokee,Good Deal,2016,,32437.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,HomeNet Automotive,,2,False,Dark Granite,Gasoline,5.435428241,Cadillac,21098.0,XT5,Good Deal,2018,Premium Luxury,35830.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Jeep Certified Program,4.0,97,True,other,Gasoline,11.98896991,Jeep,44779.0,Grand Cherokee,Good Deal,2015,Summit,29741.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,1,0
other,False,HomeNet Automotive,4.0,520,False,Bright White,Gasoline,78.4962963,Jeep,44339.0,Grand Cherokee,Good Deal,2015,Overland,26300.0,0,1,0,0,0,0,1,0,0,brown,6,3.6,0,0,1,0,0
Battle Creek,False,Inventory Command Center,5.0,107,False,Diamond Black,Gasoline,25.76258102,Jeep,2511.0,Grand Cherokee,Good Deal,2018,Limited,32996.0,0,0,1,0,0,0,0,0,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,1025,False,Bright White,Gasoline,296.7748495,Jeep,45627.0,Grand Cherokee,Great Deal,2015,Laredo,19899.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,50,False,other,Gasoline,93.37584491,Cadillac,32985.0,XT5,Good Deal,2017,Luxury,28229.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),,2,False,White,Gasoline,3.847523148,Jeep,10550.0,Grand Cherokee,Good Deal,2018,Altitude,35998.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,5.729756944,Jeep,21904.0,Grand Cherokee,Fair Price,2018,Trailhawk,36560.0,0,1,0,0,0,0,1,1,0,red,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,5.0,76,False,other,Gasoline,12.36444444,Jeep,25990.0,Grand Cherokee,Fair Price,2017,Summit,37000.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,4.0,692,False,Bright White,Gasoline,11.1646875,Jeep,23460.0,Grand Cherokee,Good Deal,2018,Limited,33995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,176,False,Black,Gasoline,0.989733796,Jeep,20359.0,Grand Cherokee,,2017,Limited,28995.0,0,0,0,0,0,0,0,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,192,False,Granite,E85 Flex Fuel,21.9415625,Jeep,30416.0,Grand Cherokee,Good Deal,2015,Altitude,27988.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),4.0,477,False,other,E85 Flex Fuel,180.9140278,Jeep,39030.0,Grand Cherokee,Great Deal,2015,Laredo,22991.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,11204,False,Diamond Black,Gasoline,90.48075231,Jeep,28345.0,Grand Cherokee,Good Deal,2018,Summit,41963.0,0,1,0,0,0,0,1,1,0,black,8,5.7,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,74,False,Billet Silver,Gasoline,285.4875231,Jeep,40677.0,Grand Cherokee,Great Deal,2017,Limited,25888.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),,1,False,True Blue,Gasoline,132.4861458,Jeep,33051.0,Grand Cherokee,Good Deal,2017,Limited,28995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,167,False,Black,Gasoline,29.97148148,Jeep,20324.0,Grand Cherokee,Fair Price,2016,Laredo,29000.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,335,False,Bright White,Gasoline,4.430659722,Jeep,48638.0,Grand Cherokee,Fair Price,2015,SRT,42577.0,0,0,0,0,1,0,1,0,0,black,8,6.4,0,0,1,0,0
other,False,Jeep Certified Program,4.0,692,True,Brilliant Black,Diesel,26.90577546,Jeep,29189.0,Grand Cherokee,Good Deal,2015,Limited,29995.0,0,1,0,0,0,0,1,0,0,black,6,3.0,0,0,1,1,0
Chicago,False,Jeep Certified Program,5.0,1448,True,Granite,Gasoline,25.50195602,Jeep,17244.0,Grand Cherokee,Good Deal,2018,Overland,37494.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,5067,False,Diamond Black,Gasoline,5.310358796,Jeep,47545.0,Grand Cherokee,Good Deal,2017,Limited,29789.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,69,False,Bright White,Gasoline,6.842465278,Jeep,47991.0,Grand Cherokee,Good Deal,2015,Limited,24999.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,426,False,Bright White,Gasoline,21.47854167,Jeep,13847.0,Grand Cherokee,Good Deal,2017,Limited,32947.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,25,True,Radiant Silver,Gasoline,66.75478009,Cadillac,8086.0,XT5,Good Deal,2018,Luxury,41800.0,0,1,0,0,0,0,1,0,0,cirrus,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,36,False,Dark Granite,Gasoline,34.89699074,Cadillac,17419.0,XT5,Good Deal,2018,Luxury,37517.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,288,False,Gray,Gasoline,1.978252315,Jeep,49923.0,Grand Cherokee,Good Deal,2015,Limited,24100.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,2353,False,other,Gasoline,31.73896991,Cadillac,17066.0,XT5,Great Deal,2017,FWD,29880.0,0,0,1,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,HomeNet Automotive,5.0,1262,True,other,Gasoline,12.05309028,Cadillac,26812.0,XT5,Good Deal,2018,Premium Luxury,36990.0,0,1,0,0,0,0,1,1,0,cirrus,6,3.6,0,0,0,0,1
other,False,HomeNet Automotive,,7,False,Bright White,Gasoline,56.70665509,Jeep,13723.0,Grand Cherokee,Good Deal,2018,Limited,31103.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,5.0,26,True,Red,Gasoline,19.96329861,Jeep,13643.0,Grand Cherokee,Good Deal,2016,Limited,29995.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,212,False,other,Gasoline,7.519270833,Jeep,4951.0,Grand Cherokee,Good Deal,2017,Limited,31987.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,1,1,0
other,False,Jeep Certified Program,4.0,145,True,other,Gasoline,104.1789583,Jeep,34030.0,Grand Cherokee,Fair Price,2017,Overland,33989.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,HomeNet Automotive,5.0,1338,False,Bright White,Gasoline,31.95969907,Jeep,44761.0,Grand Cherokee,Good Deal,2017,Trailhawk,29213.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,20.46092593,Jeep,48880.0,Grand Cherokee,,2015,Altitude,26730.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,4.0,633,False,Dark Granite,Gasoline,5.432708333,Cadillac,21098.0,XT5,Good Deal,2018,Premium Luxury,35830.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
